GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,TB,GB
2023121700,2023-12-17,2,5,31,GB,TB,1,10,4,0,0,"(5:31) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE DEEP RIGHT TO 11-J.REED [31-A.WINFIELD]. PENALTY ON TB-29-C.IZIEN, DEFENSIVE PASS INTERFERENCE, 32 YARDS, ENFORCED AT GB 4 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,1,0,0,,4,OWN,1,TB,1,DEFENSIVE PASS INTERFERENCE,32,1469,0,0
2023121700,2023-12-17,2,5,31,GB,TB,0,0,100,1,0,TIMEOUT AT 05:31.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1469,0,0
2023121700,2023-12-17,2,5,26,GB,TB,1,10,36,0,0,(5:26) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT TO 13-D.WICKS (27-Z.MCCOLLUM).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1474,0,0
2023121700,2023-12-17,2,5,23,GB,TB,2,10,36,1,0,(5:23) (SHOTGUN) 10-J.LOVE PASS SHORT RIGHT TO 87-R.DOUBS PUSHED OB AT GB 47 FOR 11 YARDS (31-A.WINFIELD).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,1477,0,0
2023121700,2023-12-17,2,4,46,GB,TB,1,10,47,0,0,(4:46) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1514,0,0
2023121700,2023-12-17,2,4,42,GB,TB,2,10,47,0,0,(4:42) 10-J.LOVE PASS SHORT RIGHT TO 33-A.JONES TO TB 49 FOR 4 YARDS (7-S.BARRETT; 94-C.KANCEY).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1518,0,0
2023121700,2023-12-17,2,3,53,GB,TB,3,6,51,0,0,"(3:53) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT TB 49 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OPP,1,GB,1,DELAY OF GAME,5,1567,0,0
2023121700,2023-12-17,2,3,29,GB,TB,3,11,46,0,0,(3:29) (SHOTGUN) 10-J.LOVE PASS SHORT MIDDLE TO 11-J.REED TO TB 49 FOR 5 YARDS (54-L.DAVID; 26-K.MERRIWEATHER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1591,0,0
2023121700,2023-12-17,2,2,41,GB,TB,4,6,51,0,0,"(2:41) (SHOTGUN) PENALTY ON GB, DELAY OF GAME, 5 YARDS, ENFORCED AT TB 49 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,49,OPP,1,GB,1,DELAY OF GAME,5,1639,0,0
2023121700,2023-12-17,2,2,19,GB,TB,4,11,46,0,0,"(2:19) 19-D.WHELAN PUNTS 43 YARDS TO TB 11, CENTER-42-M.ORZECH, FAIR CATCH BY 83-D.THOMPKINS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1661,0,0
2023121700,2023-12-17,2,2,13,GB,TB,0,0,100,1,0,TIMEOUT AT 02:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1667,0,0
2023121700,2023-12-17,2,2,13,TB,GB,1,10,11,0,0,"(2:13) (SHOTGUN) 77-J.SKULE REPORTED IN AS ELIGIBLE.  1-R.WHITE UP THE MIDDLE TO TB 12 FOR 1 YARD (93-T.SLATON, 94-K.BROOKS).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OWN,0,,0,,0,1667,0,0
2023121700,2023-12-17,2,2,0,TB,GB,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
