GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,ARI,DAL
2023092410,2023-09-24,2,5,45,DAL,ARI,1,14,85,0,0,(5:45) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 3-B.COOKS (13-K.CLARK).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1455,0,0
2023092410,2023-09-24,2,5,40,DAL,ARI,2,14,85,1,0,"(5:40) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 23-R.DOWDLE FOR 15 YARDS, TOUCHDOWN.",0,2023,15,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1460,0,0
2023092410,2023-09-24,2,5,32,ARI,DAL,1,10,25,0,0,"(5:32) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 86-Z.ERTZ. PENALTY ON ARI-70-P.JOHNSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,25,OWN,1,ARI,1,OFFENSIVE HOLDING,10,1468,0,0
2023092410,2023-09-24,2,5,32,ARI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1468,0,0
2023092410,2023-09-24,2,5,32,DAL,ARI,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1468,0,0
2023092410,2023-09-24,2,5,32,ARI,DAL,0,0,100,1,0,TIMEOUT AT 05:32.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1468,0,0
2023092410,2023-09-24,2,5,28,ARI,DAL,1,20,15,0,0,(5:28) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO ARI 25 FOR 10 YARDS (28-M.HOOKER).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1472,0,0
2023092410,2023-09-24,2,4,49,ARI,DAL,2,10,25,1,0,(4:49) (SHOTGUN) 6-J.CONNER LEFT TACKLE PUSHED OB AT DAL 49 FOR 26 YARDS (1-J.KEARSE).,0,2023,26,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,1511,0,0
2023092410,2023-09-24,2,4,12,ARI,DAL,1,10,51,1,0,(4:12) 6-J.CONNER UP THE MIDDLE TO DAL 37 FOR 12 YARDS (2-J.LEWIS; 28-M.HOOKER).,0,2023,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,49,OPP,0,,0,,0,1548,0,0
2023092410,2023-09-24,2,3,36,ARI,DAL,1,10,63,0,0,(3:36) (SHOTGUN) 30-K.INGRAM RIGHT TACKLE TO DAL 29 FOR 8 YARDS (33-D.CLARK).,0,2023,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,37,OPP,0,,0,,0,1584,0,0
2023092410,2023-09-24,2,2,58,ARI,DAL,2,2,71,0,0,(2:58) 30-K.INGRAM UP THE MIDDLE TO DAL 31 FOR -2 YARDS (90-D.LAWRENCE).,0,2023,-2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,29,OPP,0,,0,,0,1622,0,0
2023092410,2023-09-24,2,2,21,ARI,DAL,3,4,69,0,0,(2:21) (SHOTGUN) 9-J.DOBBS SACKED AT DAL 32 FOR -1 YARDS (90-D.LAWRENCE).,0,2023,-1,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,1659,0,0
2023092410,2023-09-24,2,2,0,ARI,DAL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1680,0,0
2023092410,2023-09-24,2,1,55,ARI,DAL,1,10,73,0,0,(1:55) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 2-M.BROWN (21-S.GILMORE).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,27,OPP,0,,0,,0,1685,0,0
2023092410,2023-09-24,2,1,50,ARI,DAL,2,10,73,0,0,"(1:50) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 85-T.MCBRIDE. PENALTY ON ARI-74-D.HUMPHRIES, INELIGIBLE DOWNFIELD PASS, 5 YARDS, ENFORCED AT DAL 27 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,27,OPP,1,ARI,1,INELIGIBLE DOWNFIELD PASS,5,1690,0,0
2023092410,2023-09-24,2,1,46,ARI,DAL,2,15,68,0,0,(1:46) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 6-J.CONNER PUSHED OB AT DAL 24 FOR 8 YARDS (33-D.CLARK).,0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OPP,0,,0,,0,1694,0,0
2023092410,2023-09-24,2,1,40,ARI,DAL,3,7,76,0,0,(1:40) (SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 4-R.MOORE PUSHED OB AT DAL 25 FOR -1 YARDS (2-J.LEWIS).,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,1700,0,0
2023092410,2023-09-24,2,1,31,ARI,DAL,0,0,100,1,0,TIMEOUT #1 BY DAL AT 01:31.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1709,0,0
2023092410,2023-09-24,2,1,31,ARI,DAL,4,8,75,0,0,"(1:31) 5-M.PRATER 43 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,25,OPP,0,,0,,0,1709,0,0
2023092410,2023-09-24,2,1,28,DAL,ARI,1,10,25,0,0,(1:28) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO DAL 32 FOR 7 YARDS (13-K.CLARK).,0,2023,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1712,0,0
2023092410,2023-09-24,2,1,28,ARI,DAL,0,0,100,1,0,TIMEOUT AT 01:28.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1712,0,0
2023092410,2023-09-24,2,1,28,DAL,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1712,0,0
2023092410,2023-09-24,2,1,12,DAL,ARI,2,3,32,0,0,"(1:12) (NO HUDDLE, SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD RAN OB AT DAL 34 FOR 2 YARDS (20-MA.WILSON).",0,2023,2,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,32,OWN,0,,0,,0,1728,0,0
2023092410,2023-09-24,2,1,6,DAL,ARI,3,1,34,1,0,(1:06) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO DAL 40 FOR 6 YARDS (51-K.BARNES).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,1734,0,0
2023092410,2023-09-24,2,1,2,DAL,ARI,1,10,40,0,0,"(1:02) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO ARI 48 FOR 12 YARDS (13-K.CLARK). PENALTY ON DAL-88-C.LAMB, OFFENSIVE PASS INTERFERENCE, 10 YARDS, ENFORCED AT DAL 40 - NO PLAY.",0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,40,OWN,1,DAL,1,OFFENSIVE PASS INTERFERENCE,10,1738,0,0
2023092410,2023-09-24,2,1,2,DAL,ARI,0,0,100,1,0,TIMEOUT #2 BY DAL AT 01:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1738,0,0
2023092410,2023-09-24,2,0,56,DAL,ARI,1,20,30,0,0,(:56) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1744,0,0
2023092410,2023-09-24,2,0,51,DAL,ARI,2,20,30,0,0,(:51) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1749,0,0
2023092410,2023-09-24,2,0,43,DAL,ARI,3,20,30,0,0,(:43) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO DAL 40 FOR 10 YARDS (34-J.THOMPSON; 7-K.WHITE).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,1757,0,0
2023092410,2023-09-24,2,0,37,DAL,ARI,4,10,40,0,0,"(:37) 5-B.ANGER PUNTS 50 YARDS TO ARI 10, CENTER-44-T.SIEG. 83-G.DORTCH PUSHED OB AT ARI 29 FOR 19 YARDS (29-C.GOODWIN).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1763,0,0
2023092410,2023-09-24,2,0,37,DAL,ARI,0,0,100,1,0,TIMEOUT #1 BY ARI AT 00:37.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1763,0,0
2023092410,2023-09-24,2,0,25,ARI,DAL,1,10,29,0,0,"(:25) (SHOTGUN) 9-J.DOBBS PASS SHORT LEFT TO 2-M.BROWN TO ARI 43 FOR 14 YARDS (26-D.BLAND). PENALTY ON DAL-97-O.ODIGHIZUWA, DEFENSIVE OFFSIDE, DECLINED.",0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,29,OWN,0,DAL,0,DEFENSIVE OFFSIDE,0,1775,0,0
2023092410,2023-09-24,2,0,20,ARI,DAL,1,10,43,0,0,"(:20) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE SHORT LEFT TO 14-MI.WILSON (26-D.BLAND). PENALTY ON DAL-56-D.FOWLER, DEFENSIVE OFFSIDE, 5 YARDS, ENFORCED AT ARI 43 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,43,OWN,1,DAL,1,DEFENSIVE OFFSIDE,5,1780,0,0
2023092410,2023-09-24,2,0,16,ARI,DAL,1,5,48,0,0,(:16) (SHOTGUN) 9-J.DOBBS PASS INCOMPLETE DEEP RIGHT TO 4-R.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1784,0,0
2023092410,2023-09-24,2,0,11,ARI,DAL,2,5,48,1,0,(:11) (SHOTGUN) 9-J.DOBBS PASS SHORT MIDDLE TO 4-R.MOORE TO DAL 46 FOR 6 YARDS (2-J.LEWIS).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,1789,0,0
2023092410,2023-09-24,2,0,8,ARI,DAL,1,10,54,0,0,(:08) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO DAL 44 FOR 2 YARDS (92-D.ARMSTRONG; 90-D.LAWRENCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1792,0,0
2023092410,2023-09-24,2,0,8,ARI,DAL,0,0,100,1,0,TIMEOUT #2 BY ARI AT 00:08.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1792,0,0
2023092410,2023-09-24,2,0,4,ARI,DAL,2,8,56,0,0,"(:04) 5-M.PRATER 62 YARD FIELD GOAL IS GOOD, CENTER-46-A.BREWER, HOLDER-16-N.COONEY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1796,0,0
2023092410,2023-09-24,2,0,4,ARI,DAL,0,0,100,1,0,TIMEOUT #3 BY ARI AT 00:04.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1796,0,0
2023092410,2023-09-24,3,15,0,DAL,ARI,1,10,25,0,0,(15:00) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO DAL 31 FOR 6 YARDS (7-K.WHITE).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1800,0,0
2023092410,2023-09-24,2,0,0,ARI,DAL,0,0,100,1,0,END QUARTER 2,0,2023,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1800,0,0
2023092410,2023-09-24,3,15,0,DAL,ARI,0,0,65,1,0,"5-M.PRATER KICKS 65 YARDS FROM ARI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1800,0,0
2023092410,2023-09-24,3,14,28,DAL,ARI,2,4,31,0,0,(14:28) 20-T.POLLARD UP THE MIDDLE TO DAL 34 FOR 3 YARDS (7-K.WHITE; 92-K.STRONG).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,31,OWN,0,,0,,0,1832,0,0
2023092410,2023-09-24,3,13,51,DAL,ARI,3,1,34,1,0,(13:51) 40-H.LUEPKE UP THE MIDDLE TO DAL 43 FOR 9 YARDS (13-K.CLARK).,0,2023,9,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,34,OWN,0,,0,,0,1869,0,0
2023092410,2023-09-24,3,13,19,DAL,ARI,1,10,43,0,0,(13:19) 4-D.PRESCOTT PASS SHORT LEFT TO 88-C.LAMB TO DAL 47 FOR 4 YARDS (34-J.THOMPSON).,0,2023,4,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,43,OWN,0,,0,,0,1901,0,0
2023092410,2023-09-24,3,12,47,DAL,ARI,2,6,47,0,0,(12:47) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 20-T.POLLARD TO DAL 46 FOR -1 YARDS (45-D.GARDECK). ARI-25-Z.COLLINS WAS INJURED DURING THE PLAY.,0,2023,-1,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,1933,0,0
2023092410,2023-09-24,3,12,12,DAL,ARI,3,7,46,1,0,(12:12) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB PUSHED OB AT ARI 22 FOR 32 YARDS (13-K.CLARK).,0,2023,32,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,46,OWN,0,,0,,0,1968,0,0
2023092410,2023-09-24,3,11,41,DAL,ARI,1,10,78,0,0,(11:41) 4-D.PRESCOTT PASS SHORT LEFT TO 20-T.POLLARD TO ARI 24 FOR -2 YARDS (7-K.WHITE).,0,2023,-2,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,22,OPP,0,,0,,0,1999,0,0
2023092410,2023-09-24,3,11,7,DAL,ARI,2,12,76,0,0,(11:07) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 87-J.FERGUSON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2033,0,0
2023092410,2023-09-24,3,11,4,DAL,ARI,3,12,76,1,0,(11:04) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES LEFT END TO ARI 11 FOR 13 YARDS (51-K.BARNES).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,2036,0,0
2023092410,2023-09-24,3,10,20,DAL,ARI,1,10,89,0,0,(10:20) 20-T.POLLARD UP THE MIDDLE TO ARI 8 FOR 3 YARDS (93-J.LEDBETTER).,0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,2080,0,0
2023092410,2023-09-24,3,9,43,DAL,ARI,2,7,92,0,0,(9:43) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE [43-J.LUKETA].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2117,0,0
2023092410,2023-09-24,3,9,35,DAL,ARI,3,7,92,0,0,(9:35) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 3-B.COOKS (34-J.THOMPSON).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2125,0,0
2023092410,2023-09-24,3,9,30,DAL,ARI,4,7,92,0,0,"(9:30) 17-B.AUBREY 27 YARD FIELD GOAL IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,8,OPP,0,,0,,0,2130,0,0
2023092410,2023-09-24,3,9,27,ARI,DAL,0,0,100,1,0,TIMEOUT AT 09:27.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2133,0,0
2023092410,2023-09-24,3,9,27,ARI,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,2133,0,0
2023092410,2023-09-24,3,9,27,ARI,DAL,1,10,25,0,0,(9:27) (SHOTGUN) 4-R.MOORE LEFT END TO ARI 27 FOR 2 YARDS (26-D.BLAND).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,2133,0,0
2023092410,2023-09-24,3,8,52,ARI,DAL,2,8,27,0,0,(8:52) (SHOTGUN) 6-J.CONNER RIGHT TACKLE TO ARI 27 FOR NO GAIN (95-J.HANKINS; 11-M.PARSONS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,27,OWN,0,,0,,0,2168,0,0
2023092410,2023-09-24,3,8,7,ARI,DAL,3,8,27,0,0,"(8:07) (SHOTGUN) PENALTY ON ARI-72-H.FROHOLDT, FALSE START, 5 YARDS, ENFORCED AT ARI 27 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,27,OWN,1,ARI,1,FALSE START,5,2213,0,0
2023092410,2023-09-24,3,7,53,ARI,DAL,3,13,22,0,0,"(7:53) (SHOTGUN) 31-E.DEMERCADO UP THE MIDDLE TO ARI 22 FOR NO GAIN (11-M.PARSONS; 92-D.ARMSTRONG). PENALTY ON ARI-70-P.JOHNSON, OFFENSIVE HOLDING, DECLINED.",0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,22,OWN,0,ARI,0,OFFENSIVE HOLDING,0,2227,0,0
2023092410,2023-09-24,3,7,34,ARI,DAL,4,13,22,0,0,"(7:34) 16-N.COONEY PUNTS 52 YARDS TO DAL 26, CENTER-46-A.BREWER. 9-K.TURPIN RAN OB AT ARI 23 FOR 51 YARDS (0-Z.PASCAL). PENALTY ON DAL-50-D.HARPER, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 26.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,22,OWN,1,DAL,0,OFFENSIVE HOLDING,10,2246,0,0
2023092410,2023-09-24,3,7,19,DAL,ARI,1,10,16,1,0,(7:19) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 13-M.GALLUP PUSHED OB AT DAL 43 FOR 27 YARDS (13-K.CLARK).,0,2023,27,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,16,OWN,0,,0,,0,2261,0,0
2023092410,2023-09-24,3,7,19,ARI,DAL,0,0,100,1,0,TIMEOUT AT 07:19.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2261,0,0
2023092410,2023-09-24,3,6,48,DAL,ARI,1,10,43,0,0,(6:48) 20-T.POLLARD UP THE MIDDLE TO DAL 48 FOR 5 YARDS (51-K.BARNES).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,43,OWN,0,,0,,0,2292,0,0
2023092410,2023-09-24,3,6,20,DAL,ARI,2,5,48,1,0,(6:20) 4-D.PRESCOTT PASS SHORT RIGHT TO 88-C.LAMB TO ARI 42 FOR 10 YARDS (22-K.WALLACE).,0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2320,0,0
2023092410,2023-09-24,3,5,45,DAL,ARI,1,10,58,1,0,(5:45) 20-T.POLLARD RIGHT TACKLE PUSHED OB AT ARI 11 FOR 31 YARDS (51-K.BARNES).,0,2023,31,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,42,OPP,0,,0,,0,2355,0,0
2023092410,2023-09-24,3,5,3,DAL,ARI,1,10,89,0,0,(5:03) 23-R.DOWDLE UP THE MIDDLE TO ARI 9 FOR 2 YARDS (34-J.THOMPSON).,0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,11,OPP,0,,0,,0,2397,0,0
2023092410,2023-09-24,3,4,28,DAL,ARI,2,8,91,0,0,(4:28) 23-R.DOWDLE RIGHT END TO ARI 4 FOR 5 YARDS (7-K.WHITE).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,9,OPP,0,,0,,0,2432,0,0
2023092410,2023-09-24,3,3,51,DAL,ARI,3,3,96,0,0,"(3:51) (SHOTGUN) 4-D.PRESCOTT TO ARI 9 FOR -5 YARDS. FUMBLES, AND RECOVERS AT ARI 9. 4-D.PRESCOTT PASS INCOMPLETE SHORT LEFT TO 13-M.GALLUP (20-MA.WILSON). PENALTY ON DAL-71-C.EDOGA, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT ARI 4 - NO PLAY.",0,2023,-5,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,1,1,0,0,,4,OPP,1,DAL,1,OFFENSIVE HOLDING,10,2469,0,0
2023092410,2023-09-24,3,3,44,DAL,ARI,3,13,86,0,0,(3:44) (SHOTGUN) 4-D.PRESCOTT PASS SHORT RIGHT TO 87-J.FERGUSON TO ARI 4 FOR 10 YARDS (7-K.WHITE; 20-MA.WILSON).,0,2023,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,14,OPP,0,,0,,0,2476,0,0
2023092410,2023-09-24,3,3,3,DAL,ARI,4,3,96,0,0,(3:03) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 88-C.LAMB.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,4,OPP,0,,0,,0,2517,0,0
2023092410,2023-09-24,3,2,57,ARI,DAL,1,10,5,0,0,"(2:57) 9-J.DOBBS PASS INCOMPLETE SHORT RIGHT TO 2-M.BROWN. PENALTY ON ARI-74-D.HUMPHRIES, OFFENSIVE HOLDING, DECLINED.",0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,5,OWN,0,ARI,0,OFFENSIVE HOLDING,0,2523,0,0
2023092410,2023-09-24,3,2,57,ARI,DAL,0,0,100,1,0,TIMEOUT AT 02:57.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2523,0,0
2023092410,2023-09-24,3,2,51,ARI,DAL,2,10,5,0,0,"(2:51) 6-J.CONNER UP THE MIDDLE TO ARI 7 FOR 2 YARDS (55-L.VANDER ESCH, 58-M.SMITH).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,5,OWN,0,,0,,0,2529,0,0
2023092410,2023-09-24,3,2,9,ARI,DAL,3,8,7,1,0,(2:09) (SHOTGUN) 9-J.DOBBS PASS DEEP RIGHT TO 2-M.BROWN PUSHED OB AT ARI 30 FOR 23 YARDS (21-S.GILMORE).,0,2023,23,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,7,OWN,0,,0,,0,2571,0,0
2023092410,2023-09-24,3,1,45,ARI,DAL,1,10,30,0,0,"(1:45) (NO HUDDLE, SHOTGUN) 9-J.DOBBS PASS SHORT RIGHT TO 4-R.MOORE TO ARI 25 FOR -5 YARDS (6-D.WILSON).",0,2023,-5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,2595,0,0
