GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,BUF,MIA,Week
2024010713,2024-01-07,3,12,18,BUF,MIA,0,0,100,1,0,TIMEOUT AT 12:18.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1962,0,0,18
2024010713,2024-01-07,3,12,4,BUF,MIA,1,10,47,0,0,"(12:04) (SHOTGUN) 4-J.COOK LEFT TACKLE TO BUF 48 FOR 1 YARD (94-C.WILKINS, 92-Z.SIELER).",0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,47,OWN,0,,0,,0,1976,0,0,18
2024010713,2024-01-07,3,11,24,BUF,MIA,2,9,48,0,0,"(11:24) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 86-D.KINCAID TO MIA 48 FOR 4 YARDS (55-J.BAKER, 33-E.APPLE).",0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,48,OWN,0,,0,,0,2016,0,0,18
2024010713,2024-01-07,3,10,42,BUF,MIA,3,5,52,0,0,(10:42) (SHOTGUN) 17-J.ALLEN SACKED AT BUF 44 FOR -8 YARDS (9-M.INGRAM).,0,2023,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,48,OPP,0,,0,,0,2058,0,0,18
2024010713,2024-01-07,3,10,2,BUF,MIA,4,13,44,0,0,"(10:02) 8-S.MARTIN PUNTS 41 YARDS TO MIA 15, CENTER-69-R.FERGUSON, FAIR CATCH BY 0-B.BERRIOS.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,2098,0,0,18
2024010713,2024-01-07,3,7,42,BUF,MIA,1,10,24,0,0,(7:42) 4-J.COOK LEFT END PUSHED OB AT BUF 25 FOR 1 YARD (29-B.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,24,OWN,0,,0,,0,2238,0,0,18
2024010713,2024-01-07,3,7,2,BUF,MIA,2,9,25,1,0,(7:02) (SHOTGUN) 17-J.ALLEN PASS SHORT MIDDLE TO 16-T.SHERFIELD TO BUF 37 FOR 12 YARDS (33-E.APPLE).,0,2023,12,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2278,0,0,18
2024010713,2024-01-07,3,6,27,BUF,MIA,1,10,37,0,0,"(6:27) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR PUSHED OB AT BUF 47 FOR 10 YARDS (5-J.RAMSEY). PENALTY ON BUF-88-D.KNOX, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BUF 37 - NO PLAY.",0,2023,10,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,1,0,0,,37,OWN,1,BUF,1,OFFENSIVE HOLDING,10,2313,0,0,18
2024010713,2024-01-07,3,5,59,BUF,MIA,1,20,27,0,0,(5:59) (SHOTGUN) 17-J.ALLEN SCRAMBLES RIGHT END TO BUF 40 FOR 13 YARDS (94-C.WILKINS).,0,2023,13,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,2341,0,0,18
2024010713,2024-01-07,3,5,17,BUF,MIA,2,7,40,0,0,(5:17) (SHOTGUN) 17-J.ALLEN PASS SHORT RIGHT TO 10-K.SHAKIR TO BUF 44 FOR 4 YARDS (33-E.APPLE).,0,2023,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,2383,0,0,18
