GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,MIA,NYG
2023100804,2023-10-08,2,7,53,NYG,MIA,3,2,54,0,0,(7:53) (SHOTGUN) 31-M.BREIDA UP THE MIDDLE TO MIA 45 FOR 1 YARD (2-B.CHUBB). NYG-60-M.MCKETHAN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,1327,0,0
2023100804,2023-10-08,2,7,25,NYG,MIA,4,1,55,0,0,"(7:25) 8-D.JONES UP THE MIDDLE TO MIA 44 FOR 1 YARD (94-C.WILKINS; 98-R.DAVIS). PENALTY ON MIA-25-X.HOWARD, ILLEGAL SUBSTITUTION, 5 YARDS, ENFORCED AT MIA 45 - NO PLAY.",0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,45,OPP,1,MIA,1,ILLEGAL SUBSTITUTION,5,1355,0,0
2023100804,2023-10-08,2,7,12,NYG,MIA,1,10,60,0,0,(7:12) 8-D.JONES PASS SHORT RIGHT TO 17-W.ROBINSON PUSHED OB AT MIA 34 FOR 6 YARDS (4-K.KOHOU).,0,2023,6,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,40,OPP,0,,0,,0,1368,0,0
2023100804,2023-10-08,2,6,38,NYG,MIA,2,4,66,0,0,"(6:38) (SHOTGUN) PENALTY ON NYG-75-J.EZEUDU, FALSE START, 5 YARDS, ENFORCED AT MIA 34 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,34,OPP,1,NYG,1,FALSE START,5,1402,0,0
2023100804,2023-10-08,2,6,19,NYG,MIA,2,9,61,0,0,"(6:19) (SHOTGUN) PENALTY ON NYG-75-J.EZEUDU, FALSE START, 5 YARDS, ENFORCED AT MIA 39 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,39,OPP,1,NYG,1,FALSE START,5,1421,0,0
2023100804,2023-10-08,2,6,6,NYG,MIA,2,14,56,0,0,(6:06) (SHOTGUN) 8-D.JONES UP THE MIDDLE TO MIA 39 FOR 5 YARDS (98-R.DAVIS; 55-J.BAKER).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,44,OPP,0,,0,,0,1434,0,0
2023100804,2023-10-08,2,5,22,NYG,MIA,3,9,61,1,0,"(5:22) (SHOTGUN) 8-D.JONES PASS SHORT LEFT TO 12-D.WALLER TO MIA 26 FOR 13 YARDS (33-E.APPLE, 20-J.BETHEL).",0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,1478,0,0
2023100804,2023-10-08,2,4,40,NYG,MIA,1,10,74,0,0,(4:40) (SHOTGUN) 8-D.JONES PASS INCOMPLETE DEEP RIGHT TO 12-D.WALLER (25-X.HOWARD).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1520,0,0
2023100804,2023-10-08,2,4,34,NYG,MIA,2,10,74,0,0,(4:34) (SHOTGUN) 20-E.GRAY UP THE MIDDLE TO MIA 25 FOR 1 YARD (92-Z.SIELER).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,26,OPP,0,,0,,0,1526,0,0
2023100804,2023-10-08,2,3,58,NYG,MIA,3,9,75,0,0,"(3:58) (SHOTGUN) 8-D.JONES SACKED AT MIA 31 FOR -6 YARDS (92-Z.SIELER). PENALTY ON NYG-75-J.EZEUDU, OFFENSIVE HOLDING, DECLINED.",0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,1,0,0,,25,OPP,0,NYG,0,OFFENSIVE HOLDING,0,1562,0,0
