GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DEN,CLE
2023112607,2023-11-26,2,11,11,DEN,CLE,0,0,85,1,0,"16-W.LUTZ EXTRA POINT IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,12,1129,0,0
2023112607,2023-11-26,2,11,5,CLE,DEN,2,10,25,1,0,(11:05) (SHOTGUN) 34-J.FORD LEFT END PUSHED OB AT CLE 44 FOR 19 YARDS (6-P.LOCKE; 2-P.SURTAIN).,0,2023,19,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,12,1135,0,0
2023112607,2023-11-26,2,10,24,CLE,DEN,1,10,44,0,0,(10:24) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT RIGHT [42-N.BONITTO].,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,44,OWN,0,,0,,0,12,1176,0,0
2023112607,2023-11-26,2,10,18,CLE,DEN,2,10,44,1,0,(10:18) 34-J.FORD LEFT TACKLE TO DEN 45 FOR 11 YARDS (49-A.SINGLETON; 47-J.JEWELL).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,44,OWN,0,,0,,0,12,1182,0,0
2023112607,2023-11-26,2,9,35,CLE,DEN,1,10,55,0,0,(9:35) (SHOTGUN) 17-D.THOMPSON-ROBINSON LEFT TACKLE TO DEN 36 FOR 9 YARDS (6-P.LOCKE).,0,2023,9,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OPP,0,,0,,0,12,1225,0,0
2023112607,2023-11-26,2,8,53,CLE,DEN,2,1,64,0,0,(8:53) (SHOTGUN) 53-N.HARRIS REPORTED IN AS ELIGIBLE. DIRECT SNAP TO 27-K.HUNT.  27-K.HUNT RIGHT END TO DEN 29 FOR 7 YARDS (41-D.SANDERS).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,12,1267,0,0
2023112607,2023-11-26,2,8,12,CLE,DEN,1,10,71,0,0,(8:12) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS INCOMPLETE SHORT MIDDLE TO 8-E.MOORE [56-B.BROWNING].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,12,1308,0,0
2023112607,2023-11-26,2,8,7,CLE,DEN,2,10,71,0,0,(8:07) (SHOTGUN) 17-D.THOMPSON-ROBINSON PASS SHORT LEFT TO 8-E.MOORE TO DEN 20 FOR 9 YARDS (49-A.SINGLETON).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,29,OPP,0,,0,,0,12,1313,0,0
2023112607,2023-11-26,2,7,29,CLE,DEN,3,1,80,1,0,"(7:29) 53-N.HARRIS AND 68-M.DUNN REPORTED IN AS ELIGIBLE.  27-K.HUNT RIGHT TACKLE TO DEN 17 FOR 3 YARDS (92-J.HARRIS, 49-A.SINGLETON).",0,2023,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,20,OPP,0,,0,,0,12,1351,0,0
2023112607,2023-11-26,2,6,51,CLE,DEN,1,10,83,0,0,"(6:51) 17-D.THOMPSON-ROBINSON FUMBLES (ABORTED) AT DEN 20, TOUCHED AT DEN 22, RECOVERED BY CLE-27-K.HUNT AT DEN 18. 27-K.HUNT TO DEN 18 FOR NO GAIN (96-T.LANCASTER).",0,2023,0,UNDER CENTER,FUMBLES,0,0,0,0,,0,0,0,,0,1,0,0,0,,17,OPP,0,,0,,0,12,1389,0,0
