GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,NYG,DAL
2023111209,2023-11-12,2,12,10,DAL,NYG,1,10,15,1,0,(12:10) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 3-B.COOKS PUSHED OB AT DAL 40 FOR 25 YARDS (58-B.OKEREKE).,0,2023,25,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,15,OWN,0,,0,,0,1070,0,0
2023111209,2023-11-12,2,11,25,DAL,NYG,1,10,40,1,0,(11:25) (SHOTGUN) 4-D.PRESCOTT PASS DEEP RIGHT TO 88-C.LAMB PUSHED OB AT NYG 30 FOR 30 YARDS (28-C.FLOTT).,0,2023,30,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,40,OWN,0,,0,,0,1115,0,0
2023111209,2023-11-12,2,10,47,DAL,NYG,1,10,70,1,0,(10:47) (SHOTGUN) 4-D.PRESCOTT PASS SHORT LEFT TO 83-J.BROOKS TO NYG 19 FOR 11 YARDS (25-D.BANKS) [97-D.LAWRENCE].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,1153,0,0
2023111209,2023-11-12,2,10,6,DAL,NYG,1,10,81,1,0,(10:06) (NO HUDDLE) 20-T.POLLARD LEFT TACKLE TO NYG 4 FOR 15 YARDS (27-J.PINNOCK).,0,2023,15,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,19,OPP,0,,0,,0,1194,0,0
2023111209,2023-11-12,2,9,27,DAL,NYG,1,4,96,0,0,(9:27) (SHOTGUN) 20-T.POLLARD UP THE MIDDLE TO NYG 1 FOR 3 YARDS (41-M.MCFADDEN).,0,2023,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,4,OPP,0,,0,,0,1233,0,0
2023111209,2023-11-12,2,8,52,DAL,NYG,2,1,99,1,0,"(8:52) 71-C.EDOGA REPORTED IN AS ELIGIBLE.  4-D.PRESCOTT PASS SHORT LEFT TO 87-J.FERGUSON FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,,1,OPP,0,,0,,0,1268,0,0
2023111209,2023-11-12,2,8,48,DAL,NYG,0,0,100,1,0,TIMEOUT AT 08:48.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1272,0,0
2023111209,2023-11-12,2,8,48,NYG,DAL,1,10,25,0,0,(8:48) (SHOTGUN) 15-T.DEVITO PASS SHORT RIGHT TO 17-W.ROBINSON TO NYG 31 FOR 6 YARDS (1-J.KEARSE).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1272,0,0
2023111209,2023-11-12,2,8,48,NYG,DAL,0,0,65,1,0,"17-B.AUBREY KICKS 65 YARDS FROM DAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1272,0,0
2023111209,2023-11-12,2,8,48,DAL,NYG,0,0,85,1,0,"17-B.AUBREY EXTRA POINT IS GOOD, CENTER-44-T.SIEG, HOLDER-5-B.ANGER.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,1272,0,0
