GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,WAS
2023111210,2023-11-12,2,12,11,WAS,SEA,4,7,69,0,0,"(12:11) 6-J.SLYE 49 YARD FIELD GOAL IS GOOD, CENTER-54-C.CHEESEMAN, HOLDER-5-T.WAY.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,31,OPP,0,,0,,0,10,1069,0,0
2023111210,2023-11-12,2,12,6,SEA,WAS,0,0,100,1,0,TIMEOUT AT 12:06.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,10,1074,0,0
2023111210,2023-11-12,2,12,6,SEA,WAS,0,0,65,1,0,"6-J.SLYE KICKS 65 YARDS FROM WAS 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,10,1074,0,0
2023111210,2023-11-12,2,12,6,SEA,WAS,1,10,25,0,0,(12:06) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 11-J.SMITH-NJIGBA.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1074,0,0
2023111210,2023-11-12,2,12,3,SEA,WAS,2,10,25,1,0,"(12:03) (SHOTGUN) 7-G.SMITH PASS SHORT RIGHT TO 89-W.DISSLY TO SEA 41 FOR 16 YARDS (31-K.CURL, 94-D.PAYNE).",0,2023,16,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,10,1077,0,0
2023111210,2023-11-12,2,11,19,SEA,WAS,1,10,41,0,0,(11:19) 7-G.SMITH PASS INCOMPLETE DEEP RIGHT TO 14-D.METCALF (35-P.BUTLER).,0,2023,0,UNDER CENTER,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,10,1121,0,0
2023111210,2023-11-12,2,11,13,SEA,WAS,2,10,41,1,0,(11:13) (SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 16-T.LOCKETT TO WAS 46 FOR 13 YARDS (29-K.FULLER).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,10,1127,0,0
2023111210,2023-11-12,2,10,35,SEA,WAS,1,10,54,0,0,(10:35) (SHOTGUN) 26-Z.CHARBONNET LEFT GUARD TO WAS 45 FOR 1 YARD (51-D.MAYO).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OPP,0,,0,,0,10,1165,0,0
2023111210,2023-11-12,2,10,15,SEA,WAS,2,9,55,1,0,"(10:15) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 14-D.METCALF TO WAS 30 FOR 15 YARDS (31-K.CURL; 35-P.BUTLER).",0,2023,15,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,45,OPP,0,,0,,0,10,1185,0,0
2023111210,2023-11-12,2,9,49,SEA,WAS,1,10,70,0,0,"(9:49) (NO HUDDLE, SHOTGUN) 7-G.SMITH PASS SHORT LEFT TO 26-Z.CHARBONNET TO WAS 24 FOR 6 YARDS (51-D.MAYO) [93-J.ALLEN].",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OPP,0,,0,,0,10,1211,0,0
