GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,DAL,MIA
2023122410,2023-12-24,2,9,14,DAL,MIA,1,10,20,0,0,(9:14) (SHOTGUN) 4-D.PRESCOTT SACKED AT DAL 18 FOR -2 YARDS (43-A.VAN GINKEL).,0,2023,-2,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,16,1246,0,0
2023122410,2023-12-24,2,8,29,DAL,MIA,2,12,18,0,0,(8:29) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT MIDDLE TO 89-P.HENDERSHOT (92-Z.SIELER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,16,1291,0,0
2023122410,2023-12-24,2,8,26,DAL,MIA,3,12,18,0,0,(8:26) (SHOTGUN) 4-D.PRESCOTT SCRAMBLES UP THE MIDDLE TO DAL 20 FOR 2 YARDS (92-Z.SIELER).,0,2023,2,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,16,1294,0,0
2023122410,2023-12-24,2,7,34,DAL,MIA,4,10,20,0,0,"(7:34) 5-B.ANGER PUNTS 61 YARDS TO MIA 19, CENTER-44-T.SIEG. 0-B.BERRIOS TO MIA 35 FOR 16 YARDS (89-P.HENDERSHOT).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,16,1346,0,0
2023122410,2023-12-24,2,7,21,MIA,DAL,0,0,100,1,0,TIMEOUT AT 07:21.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,16,1359,0,0
2023122410,2023-12-24,2,7,21,MIA,DAL,1,10,35,0,0,(7:21) (SHOTGUN) 23-J.WILSON RIGHT GUARD TO MIA 41 FOR 6 YARDS (6-D.WILSON).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,35,OWN,0,,0,,0,16,1359,0,0
2023122410,2023-12-24,2,6,37,MIA,DAL,2,4,41,1,0,(6:37) (SHOTGUN) 1-T.TAGOVAILOA PASS DEEP RIGHT TO 10-T.HILL TO DAL 39 FOR 20 YARDS (33-D.CLARK).,0,2023,20,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,16,1403,0,0
2023122410,2023-12-24,2,5,57,MIA,DAL,1,10,61,0,0,(5:57) (SHOTGUN) 1-T.TAGOVAILOA PASS SHORT LEFT TO 81-D.SMYTHE TO DAL 33 FOR 6 YARDS (14-M.BELL).,0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,39,OPP,0,,0,,0,16,1443,0,0
2023122410,2023-12-24,2,5,16,MIA,DAL,2,4,67,0,0,"(5:16) 28-D.ACHANE RIGHT GUARD TO DAL 34 FOR -1 YARDS (11-M.PARSONS, 14-M.BELL).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,16,1484,0,0
2023122410,2023-12-24,2,4,39,MIA,DAL,3,5,66,0,0,(4:39) (SHOTGUN) 1-T.TAGOVAILOA PASS INCOMPLETE SHORT RIGHT TO 28-D.ACHANE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,34,OPP,0,,0,,0,16,1521,0,0
