GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,LA,PIT
2023102206,2023-10-22,2,10,7,LA,PIT,0,0,100,1,0,TIMEOUT AT 10:07.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1193,0,0
2023102206,2023-10-22,2,10,7,LA,PIT,1,10,61,0,0,(10:07) (SHOTGUN) 24-R.FREEMAN LEFT GUARD TO LAR 45 FOR 6 YARDS (23-D.KAZEE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,39,OPP,0,,0,,0,1193,0,0
2023102206,2023-10-22,2,9,24,LA,PIT,2,4,55,0,0,"(9:24) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT LEFT TO 10-C.KUPP [95-K.BENTON]. PENALTY ON PIT-34-C.SULLIVAN, DEFENSIVE HOLDING, 5 YARDS, ENFORCED AT LAR 45 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,45,OPP,1,PIT,1,DEFENSIVE HOLDING,5,1236,0,0
2023102206,2023-10-22,2,9,20,LA,PIT,1,10,100,0,0,(9:20) (SHOTGUN) 9-M.STAFFORD SACKED AT LAR 44 FOR -6 YARDS (51-NI.HERBIG).,0,2023,-6,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1240,0,0
2023102206,2023-10-22,2,8,37,LA,PIT,2,16,56,0,0,"(8:37) (SHOTGUN) 9-M.STAFFORD PASS SHORT LEFT TO 17-P.NACUA PUSHED OB AT LAR 49 FOR 5 YARDS (20-P.PETERSON, 29-L.WALLACE).",0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,44,OPP,0,,0,,0,1283,0,0
2023102206,2023-10-22,2,8,12,LA,PIT,3,11,51,1,0,"(8:12) (NO HUDDLE, SHOTGUN) 9-M.STAFFORD PASS DEEP MIDDLE TO 17-P.NACUA TO PIT 29 FOR 22 YARDS (24-J.PORTER, 23-D.KAZEE).",0,2023,22,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,,49,OPP,0,,0,,0,1308,0,0
2023102206,2023-10-22,2,7,27,LA,PIT,1,10,71,0,0,(7:27) 24-R.FREEMAN LEFT TACKLE TO PIT 28 FOR 1 YARD (57-M.ADAMS). PIT-55-C.HOLCOMB WAS INJURED DURING THE PLAY.,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,29,OPP,0,,0,,0,1353,0,0
2023102206,2023-10-22,2,6,46,LA,PIT,2,9,72,0,0,(6:46) (SHOTGUN) 24-R.FREEMAN UP THE MIDDLE TO PIT 23 FOR 5 YARDS (50-E.ROBERTS).,0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,CENTER,28,OPP,0,,0,,0,1394,0,0
2023102206,2023-10-22,2,6,4,LA,PIT,3,4,77,0,0,(6:04) (SHOTGUN) 9-M.STAFFORD PASS INCOMPLETE SHORT RIGHT TO 17-P.NACUA (24-J.PORTER).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1436,0,0
2023102206,2023-10-22,2,6,0,LA,PIT,4,4,77,0,0,"(6:00) 8-B.MAHER 41 YARD FIELD GOAL IS GOOD, CENTER-47-A.WARD, HOLDER-42-E.EVANS.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,23,OPP,0,,0,,0,1440,0,0
