GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CIN,BAL
2023091702,2023-09-17,2,10,2,BAL,CIN,3,3,73,0,0,(10:02) 43-J.HILL LEFT END TO CIN 26 FOR 1 YARD (98-D.READER).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,27,OPP,0,,0,,0,1198,0,0
2023091702,2023-09-17,2,9,19,BAL,CIN,4,2,74,0,0,"(9:19) 9-J.TUCKER 44 YARD FIELD GOAL IS GOOD, CENTER-69-T.OTT, HOLDER-11-J.STOUT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,26,OPP,0,,0,,0,1241,0,0
2023091702,2023-09-17,2,9,15,CIN,BAL,0,0,65,1,0,"9-J.TUCKER KICKS 65 YARDS FROM BAL 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,1245,0,0
2023091702,2023-09-17,2,9,15,CIN,BAL,1,10,25,0,0,(9:15) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE SHORT LEFT TO 83-T.BOYD (97-B.URBAN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,1245,0,0
2023091702,2023-09-17,2,9,15,CIN,BAL,0,0,100,1,0,TIMEOUT AT 09:15.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,1245,0,0
2023091702,2023-09-17,2,9,11,CIN,BAL,2,10,25,0,0,"(9:11) (SHOTGUN) 9-J.BURROW PASS INCOMPLETE DEEP LEFT TO 1-J.CHASE. PENALTY ON BAL-21-B.STEPHENS, DEFENSIVE PASS INTERFERENCE, 17 YARDS, ENFORCED AT CIN 25 - NO PLAY.",0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,1,0,0,,25,OWN,1,BAL,1,DEFENSIVE PASS INTERFERENCE,17,1249,0,0
2023091702,2023-09-17,2,9,7,CIN,BAL,1,10,42,1,0,(9:07) (SHOTGUN) 28-J.MIXON LEFT END PUSHED OB AT BAL 44 FOR 14 YARDS (21-B.STEPHENS).,0,2023,14,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,42,OWN,0,,0,,0,1253,0,0
2023091702,2023-09-17,2,8,29,CIN,BAL,1,10,56,0,0,(8:29) (SHOTGUN) 30-C.BROWN LEFT GUARD TO BAL 42 FOR 2 YARDS (58-M.PIERCE).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,44,OPP,0,,0,,0,1291,0,0
2023091702,2023-09-17,2,7,53,CIN,BAL,2,8,58,0,0,"(7:53) (SHOTGUN) 9-J.BURROW PASS SHORT LEFT TO 5-T.HIGGINS TO BAL 36 FOR 6 YARDS (21-B.STEPHENS, 6-P.QUEEN) [99-O.OWEH].",0,2023,6,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,42,OPP,0,,0,,0,1327,0,0
2023091702,2023-09-17,2,7,7,CIN,BAL,3,2,64,1,0,"(7:07) (NO HUDDLE, SHOTGUN) 9-J.BURROW PASS SHORT RIGHT TO 5-T.HIGGINS TO BAL 25 FOR 11 YARDS (14-K.HAMILTON).",0,2023,11,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,36,OPP,0,,0,,0,1373,0,0
