GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,MIN,GB
2023102902,2023-10-29,2,11,2,MIN,GB,3,8,88,0,0,(11:02) (SHOTGUN) 8-K.COUSINS PASS SHORT RIGHT TO 3-J.ADDISON TO GB 7 FOR 5 YARDS (23-J.ALEXANDER).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,12,OPP,0,,0,,0,8,1138,0,0
2023102902,2023-10-29,2,10,16,MIN,GB,4,3,93,0,0,"(10:16) 1-G.JOSEPH 25 YARD FIELD GOAL IS GOOD, CENTER-42-A.DEPAOLA, HOLDER-14-R.WRIGHT.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,7,OPP,0,,0,,0,8,1184,0,0
2023102902,2023-10-29,2,10,13,GB,MIN,1,10,40,0,0,(10:13) (SHOTGUN) 33-A.JONES LEFT TACKLE TO GB 44 FOR 4 YARDS (40-I.PACE).,0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,40,OWN,0,,0,,0,8,1187,0,0
2023102902,2023-10-29,2,10,13,GB,MIN,0,0,100,1,0,TIMEOUT AT 10:13.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1187,0,0
2023102902,2023-10-29,2,10,13,GB,MIN,0,0,65,1,0,"1-G.JOSEPH KICKS 63 YARDS FROM MIN 35 TO GB 2, OUT OF BOUNDS.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,8,1187,0,0
2023102902,2023-10-29,2,9,34,GB,MIN,2,6,44,0,0,"(9:34) (SHOTGUN) 33-A.JONES UP THE MIDDLE TO GB 49 FOR 5 YARDS (22-H.SMITH). PENALTY ON GB-76-J.RUNYAN, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT GB 44 - NO PLAY.",0,2023,5,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,CENTER,44,OWN,1,GB,1,OFFENSIVE HOLDING,10,8,1226,0,0
2023102902,2023-10-29,2,9,6,GB,MIN,2,16,34,0,0,(9:06) (SHOTGUN) 10-J.LOVE PASS INCOMPLETE SHORT LEFT TO 87-R.DOUBS.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,1254,0,0
2023102902,2023-10-29,2,9,2,GB,MIN,3,16,34,0,0,(9:02) (SHOTGUN) 10-J.LOVE SCRAMBLES RIGHT END TO GB 41 FOR 7 YARDS (44-J.METELLUS).,0,2023,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,34,OWN,0,,0,,0,8,1258,0,0
2023102902,2023-10-29,2,8,23,GB,MIN,4,9,41,0,0,"(8:23) 19-D.WHELAN PUNTS 38 YARDS TO MIN 21, CENTER-42-M.ORZECH. 4-B.POWELL TO MIN 25 FOR 4 YARDS (37-C.VALENTINE; 45-ER.WILSON).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,8,1297,0,0
2023102902,2023-10-29,2,8,14,GB,MIN,0,0,100,1,0,TIMEOUT AT 08:14.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,8,1306,0,0
2023102902,2023-10-29,2,8,14,MIN,GB,1,10,25,0,0,(8:14) 31-C.AKERS LEFT TACKLE TO MIN 25 FOR NO GAIN (59-D.CAMPBELL).,0,2023,0,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,25,OWN,0,,0,,0,8,1306,0,0
2023102902,2023-10-29,2,7,44,MIN,GB,2,10,25,0,0,"(7:44) (NO HUDDLE, SHOTGUN) 31-C.AKERS RIGHT TACKLE TO MIN 27 FOR 2 YARDS (93-T.SLATON; 59-D.CAMPBELL).",0,2023,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,25,OWN,0,,0,,0,8,1336,0,0
2023102902,2023-10-29,2,7,1,MIN,GB,3,8,27,1,0,(7:01) (SHOTGUN) 8-K.COUSINS PASS SHORT LEFT TO 17-K.OSBORN TO MIN 38 FOR 11 YARDS (7-Q.WALKER) [59-D.CAMPBELL].,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,27,OWN,0,,0,,0,8,1379,0,0
