GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,ATL
2023123103,2023-12-31,4,12,22,CHI,ATL,0,0,100,1,0,TIMEOUT AT 12:22.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,2858,0,0
2023123103,2023-12-31,4,12,22,ATL,CHI,0,0,85,1,0,"6-Y.KOO EXTRA POINT IS GOOD, CENTER-49-L.MCCULLOUGH, HOLDER-13-B.PINION.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,2858,0,0
2023123103,2023-12-31,4,12,22,CHI,ATL,1,10,25,1,0,(12:22) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 2-D.MOORE PUSHED OB AT CHI 46 FOR 21 YARDS (27-R.GRANT).,0,2023,21,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,2858,0,0
2023123103,2023-12-31,4,11,41,CHI,ATL,1,10,46,0,0,(11:41) (SHOTGUN) 24-K.HERBERT LEFT GUARD TO CHI 46 FOR NO GAIN (55-K.ELLISS).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,46,OWN,0,,0,,0,2899,0,0
2023123103,2023-12-31,4,11,3,CHI,ATL,2,10,46,0,0,"(11:03) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT TACKLE TO ATL 29 FOR 25 YARDS (24-A.TERRELL). PENALTY ON CHI-62-L.PATRICK, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT CHI 46 - NO PLAY.",0,2023,25,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,1,0,0,,46,OWN,1,CHI,1,OFFENSIVE HOLDING,10,2937,0,0
2023123103,2023-12-31,4,10,28,CHI,ATL,2,20,36,0,0,(10:28) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 23-R.JOHNSON TO CHI 41 FOR 5 YARDS (94-A.HUGGINS).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,2972,0,0
2023123103,2023-12-31,4,9,41,CHI,ATL,3,15,41,0,0,(9:41) (SHOTGUN) 1-J.FIELDS PASS SHORT RIGHT TO 23-R.JOHNSON TO 50 FOR 9 YARDS (3-J.BATES).,0,2023,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3019,0,0
2023123103,2023-12-31,4,8,52,CHI,ATL,4,6,100,0,0,"(8:52) 16-T.GILL PUNTS 50 YARDS TO END ZONE, CENTER-48-P.SCALES, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3068,0,0
2023123103,2023-12-31,4,8,43,CHI,ATL,0,0,100,1,0,TIMEOUT AT 08:43.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3077,0,0
2023123103,2023-12-31,4,8,43,ATL,CHI,1,10,20,0,0,(8:43) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 5-D.LONDON.,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3077,0,0
2023123103,2023-12-31,4,8,39,ATL,CHI,2,10,20,0,0,"(8:39) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT RIGHT TO 15-V.JEFFERSON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3081,0,0
2023123103,2023-12-31,4,8,34,ATL,CHI,3,10,20,0,0,(8:34) (SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT LEFT TO 8-K.PITTS [98-M.SWEAT].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3086,0,0
2023123103,2023-12-31,4,8,29,ATL,CHI,4,10,20,0,0,"(8:29) 13-B.PINION PUNTS 39 YARDS TO CHI 41, CENTER-49-L.MCCULLOUGH. 15-T.TAYLOR TO ATL 44 FOR 15 YARDS (18-M.HOLLINS).",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,20,OWN,0,,0,,0,3091,0,0
2023123103,2023-12-31,4,8,20,CHI,ATL,1,10,56,0,0,"(8:20) 23-R.JOHNSON RIGHT TACKLE TO ATL 42 FOR 2 YARDS (0-L.CARTER, 95-T.GRAHAM).",0,2023,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,44,OPP,0,,0,,0,3100,0,0
2023123103,2023-12-31,4,7,37,CHI,ATL,2,8,58,0,0,(7:37) (SHOTGUN) 1-J.FIELDS RIGHT END TO ATL 41 FOR 1 YARD (27-R.GRANT).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,42,OPP,0,,0,,0,3143,0,0
2023123103,2023-12-31,4,6,51,CHI,ATL,3,7,59,1,0,(6:51) (SHOTGUN) 1-J.FIELDS SCRAMBLES RIGHT END TO ATL 30 FOR 11 YARDS (3-J.BATES).,0,2023,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,3189,0,0
2023123103,2023-12-31,4,6,1,CHI,ATL,1,10,70,0,0,(6:01) (SHOTGUN) 23-R.JOHNSON LEFT GUARD TO ATL 24 FOR 6 YARDS (48-B.DUPREE).,0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,30,OPP,0,,0,,0,3239,0,0
2023123103,2023-12-31,4,5,15,CHI,ATL,2,4,76,0,0,(5:15) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 18-R.TONYAN.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3285,0,0
2023123103,2023-12-31,4,5,10,CHI,ATL,3,4,76,0,0,(5:10) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT TO 2-D.MOORE.,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3290,0,0
2023123103,2023-12-31,4,5,4,CHI,ATL,4,4,76,0,0,"(5:04) 8-C.SANTOS 42 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,24,OPP,0,,0,,0,3296,0,0
2023123103,2023-12-31,4,4,59,ATL,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3301,0,0
2023123103,2023-12-31,4,4,59,ATL,CHI,1,10,25,0,0,(4:59) (SHOTGUN) 4-T.HEINICKE PASS SHORT LEFT TO 7-B.ROBINSON TO ATL 25 FOR NO GAIN (49-T.EDMUNDS).,0,2023,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3301,0,0
2023123103,2023-12-31,4,4,35,ATL,CHI,2,10,25,0,0,"(4:35) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE SACKED AT ATL 18 FOR -7 YARDS (SACK SPLIT BY 99-G.DEXTER AND 95-D.WALKER).",0,2023,-7,NO HUDDLE SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3325,0,0
2023123103,2023-12-31,4,4,10,ATL,CHI,3,17,18,0,0,"(4:10) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS INCOMPLETE SHORT LEFT TO 5-D.LONDON.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,18,OWN,0,,0,,0,3350,0,0
2023123103,2023-12-31,4,4,7,ATL,CHI,4,17,18,0,0,"(4:07) (NO HUDDLE, SHOTGUN) 4-T.HEINICKE PASS DEEP MIDDLE INTENDED FOR 12-K.HODGE INTERCEPTED BY 6-K.GORDON AT ATL 41. 6-K.GORDON TO ATL 41 FOR NO GAIN (12-K.HODGE).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,18,OWN,0,,0,,0,3353,0,0
2023123103,2023-12-31,4,3,58,CHI,ATL,1,10,59,0,0,(3:58) (SHOTGUN) 24-K.HERBERT RIGHT END TO ATL 39 FOR 2 YARDS (90-D.ONYEMATA).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,41,OPP,0,,0,,0,3362,0,0
2023123103,2023-12-31,4,3,51,CHI,ATL,0,0,100,1,0,TIMEOUT #2 BY ATL AT 03:51.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3369,0,0
2023123103,2023-12-31,4,3,51,CHI,ATL,2,8,61,1,0,(3:51) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE PUSHED OB AT ATL 1 FOR 38 YARDS (34-C.PHILLIPS).,0,2023,38,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,39,OPP,0,,0,,0,3369,0,0
2023123103,2023-12-31,4,3,42,CHI,ATL,1,1,99,1,0,"(3:42) 24-K.HERBERT RIGHT TACKLE FOR 1 YARD, TOUCHDOWN.",0,2023,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,1,OPP,0,,0,,0,3378,0,0
2023123103,2023-12-31,4,3,39,CHI,ATL,0,0,85,1,0,"8-C.SANTOS EXTRA POINT IS GOOD, CENTER-48-P.SCALES, HOLDER-16-T.GILL.",0,2023,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,,15,OPP,0,,0,,0,3381,0,0
2023123103,2023-12-31,4,3,39,ATL,CHI,0,0,65,1,0,"16-T.GILL KICKS 65 YARDS FROM CHI 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3381,0,0
2023123103,2023-12-31,4,3,39,ATL,CHI,1,10,25,1,0,(3:39) (SHOTGUN) 7-B.ROBINSON LEFT END TO ATL 36 FOR 11 YARDS (4-E.JACKSON).,0,2023,11,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT END,25,OWN,0,,0,,0,3381,0,0
2023123103,2023-12-31,4,3,15,ATL,CHI,1,10,36,0,0,"(3:15) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 8-K.PITTS TO ATL 41 FOR 5 YARDS (9-J.BRISKER).",0,2023,5,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3405,0,0
2023123103,2023-12-31,4,2,57,ATL,CHI,2,5,41,1,0,"(2:57) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT MIDDLE TO 7-B.ROBINSON TO ATL 47 FOR 6 YARDS (49-T.EDMUNDS).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3423,0,0
2023123103,2023-12-31,4,2,36,ATL,CHI,1,10,47,0,0,"(2:36) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT TO 5-D.LONDON TO CHI 47 FOR 6 YARDS (29-T.STEVENSON).",0,2023,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,47,OWN,0,,0,,0,3444,0,0
2023123103,2023-12-31,4,2,15,ATL,CHI,2,4,53,0,0,"(2:15) (NO HUDDLE, SHOTGUN) 9-D.RIDDER PASS SHORT LEFT INTENDED FOR 5-D.LONDON INTERCEPTED BY 29-T.STEVENSON (96-Z.PICKENS) AT CHI 33. 29-T.STEVENSON TO CHI 33 FOR NO GAIN (5-D.LONDON).",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,1,0,0,0,0,,47,OPP,0,,0,,0,3465,0,0
2023123103,2023-12-31,4,2,7,CHI,ATL,1,10,33,0,0,(2:07) (SHOTGUN) 23-R.JOHNSON LEFT GUARD TO CHI 35 FOR 2 YARDS (0-L.CARTER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,33,OWN,0,,0,,0,3473,0,0
2023123103,2023-12-31,4,2,2,CHI,ATL,2,8,35,0,0,"(2:02) 1-J.FIELDS SACKED AT CHI 22 FOR -13 YARDS (0-L.CARTER). FUMBLES (0-L.CARTER) [0-L.CARTER], RECOVERED BY CHI-70-B.JONES AT CHI 18.",0,2023,-13,UNDER CENTER,SACK,0,0,0,0,,1,0,0,,0,1,0,0,0,,35,OWN,0,,0,,0,3478,0,0
2023123103,2023-12-31,4,2,2,CHI,ATL,0,0,100,1,0,TIMEOUT #3 BY ATL AT 02:02.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3478,0,0
2023123103,2023-12-31,4,1,52,CHI,ATL,3,25,18,0,0,(1:52) (SHOTGUN) 23-R.JOHNSON LEFT TACKLE TO CHI 25 FOR 7 YARDS (53-N.LANDMAN).,0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OWN,0,,0,,0,3488,0,0
2023123103,2023-12-31,4,1,52,CHI,ATL,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3488,0,0
2023123103,2023-12-31,4,1,8,CHI,ATL,4,18,25,0,0,"(1:08) 16-T.GILL PUNTS 51 YARDS TO ATL 24, CENTER-48-P.SCALES. 20-D.ALFORD PUSHED OB AT ATL 41 FOR 17 YARDS (16-T.GILL). PENALTY ON ATL-37-D.HELLAMS, ILLEGAL BLINDSIDE BLOCK, 15 YARDS, ENFORCED AT ATL 39.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,1,0,0,,25,OWN,1,ATL,0,ILLEGAL BLINDSIDE BLOCK,15,3532,0,0
2023123103,2023-12-31,4,0,52,ATL,CHI,1,10,24,0,0,(:52) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 26 FOR 2 YARDS (94-R.GREEN; 99-G.DEXTER).,0,2023,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,24,OWN,0,,0,,0,3548,0,0
2023123103,2023-12-31,4,0,19,ATL,CHI,2,8,26,0,0,(:19) (SHOTGUN) 25-T.ALLGEIER RIGHT END TO ATL 27 FOR 1 YARD (94-R.GREEN).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,26,OWN,0,,0,,0,3581,0,0
2023123103,2023-12-31,4,0,0,ATL,CHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
