GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Week,Duration,SEA,PIT
2023123111,2023-12-31,1,15,0,PIT,SEA,0,0,65,1,0,"5-J.MYERS KICKS 65 YARDS FROM SEA 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,17,0,0,0
2023123111,2023-12-31,1,15,0,PIT,SEA,1,10,25,0,0,(15:00) 22-N.HARRIS LEFT GUARD TO PIT 29 FOR 4 YARDS (0-D.BUSH; 90-JA.REED).,0,2023,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,17,0,0,0
2023123111,2023-12-31,1,14,19,PIT,SEA,2,6,29,0,0,(14:19) (SHOTGUN) 22-N.HARRIS LEFT GUARD TO PIT 30 FOR 1 YARD (53-B.MAFE; 99-L.WILLIAMS).,0,2023,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,29,OWN,0,,0,,0,17,41,0,0
2023123111,2023-12-31,1,13,42,PIT,SEA,3,5,30,1,0,(13:42) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 18-D.JOHNSON RAN OB AT PIT 43 FOR 13 YARDS (54-B.WAGNER).,0,2023,13,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,17,78,0,0
2023123111,2023-12-31,1,13,0,PIT,SEA,1,10,43,1,0,(13:00) 30-J.WARREN RIGHT TACKLE PUSHED OB AT SEA 46 FOR 11 YARDS (21-D.WITHERSPOON).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,43,OWN,0,,0,,0,17,120,0,0
2023123111,2023-12-31,1,12,23,PIT,SEA,1,10,54,0,0,(12:23) (SHOTGUN) 2-M.RUDOLPH PASS SHORT LEFT TO 14-G.PICKENS TO SEA 41 FOR 5 YARDS (27-T.WOOLEN).,0,2023,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,46,OPP,0,,0,,0,17,157,0,0
2023123111,2023-12-31,1,11,44,PIT,SEA,2,5,59,0,0,(11:44) 2-M.RUDOLPH PASS INCOMPLETE SHORT LEFT.,0,2023,0,UNDER CENTER,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,17,196,0,0
2023123111,2023-12-31,1,11,40,PIT,SEA,3,5,59,0,0,(11:40) (SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE SHORT RIGHT TO 14-G.PICKENS (6-Q.DIGGS) [99-L.WILLIAMS].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,17,200,0,0
2023123111,2023-12-31,1,11,30,PIT,SEA,0,0,100,1,0,TIMEOUT #1 BY PIT AT 11:30.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,210,0,0
2023123111,2023-12-31,1,11,30,PIT,SEA,4,5,59,0,0,(11:30) (SHOTGUN) 2-M.RUDOLPH PASS INCOMPLETE DEEP LEFT TO 14-G.PICKENS (27-T.WOOLEN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,41,OPP,0,,0,,0,17,210,0,0
2023123111,2023-12-31,1,11,25,SEA,PIT,0,0,100,1,0,TIMEOUT AT 11:25.,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,215,0,0
2023123111,2023-12-31,1,11,25,SEA,PIT,1,10,41,0,0,(11:25) (SHOTGUN) 7-G.SMITH PASS INCOMPLETE SHORT LEFT TO 14-D.METCALF (97-C.HEYWARD) [95-K.BENTON].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,17,215,0,0
2023123111,2023-12-31,1,11,22,SEA,PIT,2,10,41,0,0,(11:22) 9-K.WALKER LEFT TACKLE TO SEA 42 FOR 1 YARD (16-M.JACK).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,41,OWN,0,,0,,0,17,218,0,0
2023123111,2023-12-31,1,10,41,SEA,PIT,3,9,42,0,0,"(10:41) (SHOTGUN) 7-G.SMITH PASS SHORT MIDDLE TO 87-N.FANT TO 50 FOR 8 YARDS (20-P.PETERSON, 16-M.JACK).",0,2023,8,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,42,OWN,0,,0,,0,17,259,0,0
2023123111,2023-12-31,1,9,52,SEA,PIT,4,1,100,0,0,"(9:52) 4-M.DICKSON PUNTS 50 YARDS TO END ZONE, CENTER-41-C.STOLL, TOUCHBACK.",0,2023,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,17,308,0,0
