GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,NextScore,Description,TeamWin,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Duration,CHI,DEN
2023100103,2023-10-01,4,6,55,CHI,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3185,0,0
2023100103,2023-10-01,4,6,31,CHI,DEN,1,10,25,0,0,(6:31) 24-K.HERBERT LEFT GUARD TO CHI 30 FOR 5 YARDS (22-K.JACKSON).,0,2023,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT GUARD,25,OWN,0,,0,,0,3209,0,0
2023100103,2023-10-01,4,5,55,CHI,DEN,2,5,30,0,0,(5:55) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT TO 24-K.HERBERT [5-R.GREGORY].,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,30,OWN,0,,0,,0,3245,0,0
2023100103,2023-10-01,4,5,49,CHI,DEN,3,5,30,0,0,"(5:49) (SHOTGUN) PENALTY ON CHI-75-L.BOROM, FALSE START, 5 YARDS, ENFORCED AT CHI 30 - NO PLAY.",0,2023,0,SHOTGUN,NO PLAY,0,0,0,0,,0,0,0,,0,0,1,0,0,,30,OWN,1,CHI,1,FALSE START,5,3251,0,0
2023100103,2023-10-01,4,5,49,CHI,DEN,3,10,25,1,0,(5:49) (SHOTGUN) 1-J.FIELDS SCRAMBLES LEFT END TO CHI 45 FOR 20 YARDS (0-J.COOPER). DEN-0-J.COOPER WAS INJURED DURING THE PLAY.,0,2023,20,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3251,0,0
2023100103,2023-10-01,4,5,11,CHI,DEN,1,10,45,0,0,"(5:11) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO DEN 48 FOR 7 YARDS (92-J.HARRIS, 22-K.JACKSON).",0,2023,7,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,45,OWN,0,,0,,0,3289,0,0
2023100103,2023-10-01,4,4,36,CHI,DEN,2,3,52,1,0,"(4:36) (SHOTGUN) 24-K.HERBERT RIGHT GUARD TO DEN 27 FOR 21 YARDS (27-D.MATHIS, 5-R.GREGORY).",0,2023,21,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,48,OPP,0,,0,,0,3324,0,0
2023100103,2023-10-01,4,4,7,CHI,DEN,1,10,73,0,0,"(4:07) (SHOTGUN) 24-K.HERBERT RIGHT END TO DEN 21 FOR 6 YARDS (95-E.GARCIA; 49-A.SINGLETON). PENALTY ON CHI-58-D.WRIGHT, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DEN 24.",0,2023,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,RIGHT END,27,OPP,1,CHI,0,OFFENSIVE HOLDING,10,3353,0,0
2023100103,2023-10-01,4,4,7,CHI,DEN,0,0,100,1,0,TIMEOUT #1 BY DEN AT 04:07.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3353,0,0
2023100103,2023-10-01,4,4,0,CHI,DEN,1,17,66,0,0,(4:00) 24-K.HERBERT LEFT TACKLE TO DEN 33 FOR 1 YARD (93-D.JONES).,0,2023,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,34,OPP,0,,0,,0,3360,0,0
2023100103,2023-10-01,4,3,17,CHI,DEN,2,16,67,0,0,(3:17) 13-T.SCOTT RIGHT END PUSHED OB AT DEN 22 FOR 11 YARDS (32-D.TURNER-YELL).,0,2023,11,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,33,OPP,0,,0,,0,3403,0,0
2023100103,2023-10-01,4,3,11,CHI,DEN,3,5,78,0,0,"(3:11) (SHOTGUN) 24-K.HERBERT RIGHT TACKLE TO DEN 18 FOR 4 YARDS (32-D.TURNER-YELL, 0-J.COOPER).",0,2023,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT TACKLE,22,OPP,0,,0,,0,3409,0,0
2023100103,2023-10-01,4,2,57,CHI,DEN,4,1,82,0,0,(2:57) (SHOTGUN) 24-K.HERBERT LEFT TACKLE TO DEN 18 FOR NO GAIN (49-A.SINGLETON).,0,2023,0,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,LEFT TACKLE,18,OPP,0,,0,,0,3423,0,0
2023100103,2023-10-01,4,2,57,CHI,DEN,0,0,100,1,0,TIMEOUT #1 BY CHI AT 02:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3423,0,0
2023100103,2023-10-01,4,2,57,CHI,DEN,0,0,100,1,0,TIMEOUT #2 BY DEN AT 02:57.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3423,0,0
2023100103,2023-10-01,4,2,52,DEN,CHI,1,10,19,1,0,(2:52) (SHOTGUN) 3-R.WILSON PASS DEEP RIGHT TO 19-M.MIMS TO CHI 33 FOR 48 YARDS (32-T.SMITH).,0,2023,48,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,,19,OWN,0,,0,,0,3428,0,0
2023100103,2023-10-01,4,2,12,DEN,CHI,1,10,67,0,0,"(2:12) (NO HUDDLE, SHOTGUN) 25-S.PERINE RIGHT GUARD TO CHI 32 FOR 1 YARD (97-A.BILLINGS).",0,2023,1,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT GUARD,33,OPP,0,,0,,0,3468,0,0
2023100103,2023-10-01,4,2,0,DEN,CHI,2,9,68,0,0,"(2:00) 25-S.PERINE RIGHT END TO CHI 33 FOR -1 YARDS (49-T.EDMUNDS, 95-D.WALKER).",0,2023,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,RIGHT END,32,OPP,0,,0,,0,3480,0,0
2023100103,2023-10-01,4,2,0,DEN,CHI,0,0,100,1,0,TWO-MINUTE WARNING,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3480,0,0
2023100103,2023-10-01,4,1,55,DEN,CHI,3,10,67,0,0,(1:55) (SHOTGUN) 3-R.WILSON PASS INCOMPLETE SHORT LEFT TO 14-C.SUTTON (32-T.SMITH).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3485,0,0
2023100103,2023-10-01,4,1,55,DEN,CHI,0,0,100,1,0,TIMEOUT #2 BY CHI AT 01:55.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3485,0,0
2023100103,2023-10-01,4,1,51,DEN,CHI,4,10,67,0,0,"(1:51) 16-W.LUTZ 51 YARD FIELD GOAL IS GOOD, CENTER-48-M.FRABONI, HOLDER-9-R.DIXON.",0,2023,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,,33,OPP,0,,0,,0,3489,0,0
2023100103,2023-10-01,4,1,46,CHI,DEN,1,10,25,1,0,(1:46) (SHOTGUN) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET TO CHI 36 FOR 11 YARDS (49-A.SINGLETON).,0,2023,11,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,25,OWN,0,,0,,0,3494,0,0
2023100103,2023-10-01,4,1,46,CHI,DEN,0,0,65,1,0,"16-W.LUTZ KICKS 65 YARDS FROM DEN 35 TO END ZONE, TOUCHBACK.",0,2023,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,,35,OPP,0,,0,,0,3494,0,0
2023100103,2023-10-01,4,1,24,CHI,DEN,1,10,36,0,0,"(1:24) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE DEEP LEFT.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,DEEP LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3516,0,0
2023100103,2023-10-01,4,1,18,CHI,DEN,2,10,36,0,0,(1:18) (SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT MIDDLE TO 2-D.MOORE (2-P.SURTAIN).,0,2023,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3522,0,0
2023100103,2023-10-01,4,1,14,CHI,DEN,3,10,36,1,0,(1:14) (SHOTGUN) 1-J.FIELDS PASS SHORT LEFT TO 2-D.MOORE TO 50 FOR 14 YARDS (2-P.SURTAIN).,0,2023,14,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,,36,OWN,0,,0,,0,3526,0,0
2023100103,2023-10-01,4,0,50,CHI,DEN,1,10,100,0,0,"(:50) (NO HUDDLE, SHOTGUN) 1-J.FIELDS PASS INCOMPLETE SHORT LEFT [93-D.JONES]. PENALTY ON CHI-1-J.FIELDS, INTENTIONAL GROUNDING, 11 YARDS, ENFORCED AT 50.",0,2023,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,1,0,0,,0,OPP,1,CHI,0,INTENTIONAL GROUNDING,11,3550,0,0
2023100103,2023-10-01,4,0,44,CHI,DEN,0,0,100,1,0,TIMEOUT #3 BY CHI AT 00:44.,0,2023,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3556,0,0
2023100103,2023-10-01,4,0,44,CHI,DEN,2,21,39,0,0,(:44) 1-J.FIELDS PASS SHORT MIDDLE TO 85-C.KMET PUSHED OB AT CHI 47 FOR 8 YARDS (29-J.MCMILLIAN) [99-Z.ALLEN].,0,2023,8,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,,39,OWN,0,,0,,0,3556,0,0
2023100103,2023-10-01,4,0,38,CHI,DEN,3,13,47,0,0,(:38) (SHOTGUN) 1-J.FIELDS PASS DEEP MIDDLE INTENDED FOR 85-C.KMET INTERCEPTED BY 22-K.JACKSON AT DEN 36. 22-K.JACKSON TO DEN 41 FOR 5 YARDS.,0,2023,5,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,1,0,0,0,0,,47,OWN,0,,0,,0,3562,0,0
2023100103,2023-10-01,4,0,32,DEN,CHI,1,10,41,0,0,(:32) 3-R.WILSON KNEELS TO DEN 40 FOR -1 YARDS.,0,2023,0,UNDER CENTER,QB KNEEL,0,0,0,0,,0,0,0,,0,0,0,0,0,,41,OWN,0,,0,,0,3568,0,0
2023100103,2023-10-01,4,0,0,DEN,CHI,0,0,100,1,0,END GAME,0,2023,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,,0,OPP,0,,0,,0,3600,0,0
